"uuid","page_condition","page_id","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","q14","q15","q16","age","device","dyslexia","education","gender","language","retake","dyslexia_bin"
"df64e0d9-db88-4977-a401-e1f442400556",0,"3-1",6,5,4,3,2,6,3,2,1,2,1,1,1,2,1,3,40,"desktop",0,"PhD",0,"Dutch",0,0
"df64e0d9-db88-4977-a401-e1f442400556",1,"3-2",6,3,7,5,4,1,6,5,6,6,7,3,2,2,3,2,40,"desktop",0,"PhD",0,"Dutch",0,0
"dfeed816-4de9-4be7-9ea0-775157c7bd76",0,"3-1",7,1,2,1,4,1,5,3,3,3,2,2,2,1,1,2,52,"desktop",0,"PhD",0,"Portuguese",0,0
"dfeed816-4de9-4be7-9ea0-775157c7bd76",1,"3-2",7,1,5,1,6,1,6,4,5,5,5,4,2,1,1,1,52,"desktop",0,"PhD",0,"Portuguese",0,0
"e0080083-9f88-4396-bb69-13c375543c8c",1,"2-1",3,4,4,5,4,1,4,3,3,4,4,3,2,2,1,2,28,"laptop",0,"college",0,"English",0,0
"e0080083-9f88-4396-bb69-13c375543c8c",0,"2-2",7,2,5,2,6,2,6,6,6,6,6,4,5,3,2,4,28,"laptop",0,"college",0,"English",0,0
"e1205048-076b-4e6f-a4f1-23fa25931539",0,"2-2",6,2,5,2,5,1,6,5,6,6,6,3,2,1,2,1,21,"tablet",0,"college",1,"Russian",0,0
"e1205048-076b-4e6f-a4f1-23fa25931539",1,"2-1",4,2,3,5,3,1,4,3,4,5,5,3,2,1,1,1,21,"tablet",0,"college",1,"Russian",0,0
"e15bc5a6-d4de-4e87-a1c8-e21fb441910c",0,"2-2",6,5,5,6,4,7,5,4,4,4,4,3,4,2,2,3,32,"smartphone",1,"professional school",1,"English",0,1
"e15bc5a6-d4de-4e87-a1c8-e21fb441910c",1,"2-1",5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,32,"smartphone",1,"professional school",1,"English",0,1
"e1937dac-e29c-4679-b93e-9d6284fd9da1",1,"2-1",7,1,2,1,7,1,7,6,6,7,7,4,2,1,1,3,44,"desktop",0,"graduate school",1,"English",0,0
"e1937dac-e29c-4679-b93e-9d6284fd9da1",0,"2-2",7,2,2,1,7,1,7,6,6,5,4,3,5,4,4,5,44,"desktop",0,"graduate school",1,"English",0,0
"e1b5288e-cb8d-4cdc-b021-45df6158c3be",0,"2-2",2,1,6,4,6,1,7,7,7,7,7,1,2,5,1,5,39,"desktop",0,"PhD",0,"Korean",0,0
"e1b5288e-cb8d-4cdc-b021-45df6158c3be",1,"2-1",4,1,5,2,5,1,7,6,7,7,7,5,1,5,2,5,39,"desktop",0,"PhD",0,"Korean",0,0
"e1f48355-1636-4f4f-8966-a26d86a48b3d",0,"2-1",6,2,2,2,6,1,5,2,2,5,5,2,1,1,1,1,51,"desktop",0,"postdoctoral",0,"Italian",0,0
"e1f48355-1636-4f4f-8966-a26d86a48b3d",1,"2-2",6,6,4,1,6,1,6,4,4,5,5,4,2,2,2,1,51,"desktop",0,"postdoctoral",0,"Italian",0,0
"e260bb95-bce4-410d-b0de-baf551b2b5a5",1,"3-1",6,5,3,3,5,2,4,2,3,5,5,5,1,1,1,1,24,"desktop",0,"high school",0,"English",0,0
"e260bb95-bce4-410d-b0de-baf551b2b5a5",0,"3-2",3,7,2,7,3,7,1,1,1,1,1,1,1,1,1,1,24,"desktop",0,"high school",0,"English",0,0
"e3e994b5-c070-4cf7-941a-e2cf1f64f510",0,"3-1",5,5,1,1,5,7,2,1,1,1,1,1,1,1,1,1,22,"desktop",0,"high school",0,"English",0,0
"e3e994b5-c070-4cf7-941a-e2cf1f64f510",1,"3-2",5,5,2,1,5,1,4,1,1,4,4,1,1,1,2,1,22,"desktop",0,"high school",0,"English",0,0
"e4766279-7658-4830-b9a9-93458033e880",1,"3-2",5,1,3,4,5,1,6,5,5,6,6,2,2,3,1,6,NA,NA,NA,NA,NA,NA,0,NA
"e4766279-7658-4830-b9a9-93458033e880",0,"3-1",6,4,5,2,6,6,4,3,3,3,4,3,2,2,2,3,NA,NA,NA,NA,NA,NA,0,NA
"e5afeeab-aaf4-4200-a67a-5ea0b861dee3",0,"3-2",3,6,6,7,2,7,2,2,2,2,4,1,2,2,2,5,15,"smartphone",2,"high school",1,"English",0,1
"e5afeeab-aaf4-4200-a67a-5ea0b861dee3",1,"3-1",2,5,4,5,3,4,3,1,2,3,4,5,1,2,3,4,15,"smartphone",2,"high school",1,"English",0,1
"e6086759-35ed-4d89-9e47-271e43001fe6",1,"1-2",7,1,4,1,7,1,7,5,6,7,7,7,2,2,2,2,NA,NA,0,NA,NA,"Spanish",0,0
"e6086759-35ed-4d89-9e47-271e43001fe6",0,"1-1",7,1,4,2,5,4,7,5,5,5,5,4,4,1,2,1,NA,NA,0,NA,NA,"Spanish",0,0
"e66ac7c3-faeb-4b2e-8dbb-929d29a3bb65",0,"3-1",7,2,2,1,6,7,2,2,2,2,2,2,2,2,2,2,29,"smartphone",0,"high school",1,"English",0,0
"e66ac7c3-faeb-4b2e-8dbb-929d29a3bb65",1,"3-2",5,2,7,2,7,2,7,5,5,5,5,5,2,2,2,2,29,"smartphone",0,"high school",1,"English",0,0
"e726e53d-6183-4ec0-b300-896df7bca3c2",0,"2-2",5,3,2,4,5,2,5,6,6,6,6,6,2,3,2,3,25,"laptop",1,"college",1,"English",0,1
"e726e53d-6183-4ec0-b300-896df7bca3c2",1,"2-1",3,5,1,5,3,1,4,2,2,5,5,4,2,1,2,2,25,"laptop",1,"college",1,"English",0,1
"e781e374-74ed-48db-8e39-bdd209a83470",0,"1-1",6,1,7,2,7,4,7,4,4,5,2,5,2,2,2,2,48,"laptop",0,"college",0,"English",0,0
"e781e374-74ed-48db-8e39-bdd209a83470",1,"1-2",7,2,2,4,5,1,7,6,3,4,4,4,4,1,1,1,48,"laptop",0,"college",0,"English",0,0
"e7ea4b52-7611-4c90-905a-fd388cea9c0a",1,"1-2",6,2,4,2,5,1,4,6,5,7,6,6,3,3,3,4,15,"laptop",0,"high school",0,"German",0,0
"e7ea4b52-7611-4c90-905a-fd388cea9c0a",0,"1-1",5,3,2,1,5,2,5,5,5,5,6,5,3,3,5,4,15,"laptop",0,"high school",0,"German",0,0
"e8229c81-5d49-4981-abd0-3f3478f9567f",0,"1-1",7,3,2,3,5,5,5,3,2,4,4,5,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"e8229c81-5d49-4981-abd0-3f3478f9567f",1,"1-2",6,4,5,6,5,4,6,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA
"e893554b-e41b-44f5-9247-2f1b1ca49f52",0,"1-1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"desktop",0,"college",0,"English",0,0
"e893554b-e41b-44f5-9247-2f1b1ca49f52",1,"1-2",6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"desktop",0,"college",0,"English",0,0
"e8b80ebe-59a2-424a-90a9-b6f699b54faf",0,"2-2",5,6,7,5,3,7,5,3,2,1,1,4,5,3,1,1,27,"laptop",1,"graduate school",2,"English",0,1
"e8b80ebe-59a2-424a-90a9-b6f699b54faf",1,"2-1",5,3,7,3,6,1,5,3,6,7,5,4,5,2,2,7,27,"laptop",1,"graduate school",2,"English",0,1
"ea0abfe5-f18d-4fad-9ee6-4114f292450b",1,"2-2",5,1,3,4,3,1,6,2,3,5,5,2,1,1,1,4,21,"desktop",0,"high school",0,"Swedish",0,0
"ea0abfe5-f18d-4fad-9ee6-4114f292450b",0,"2-1",5,5,2,5,4,5,5,4,5,4,3,3,3,3,4,5,21,"desktop",0,"high school",0,"Swedish",0,0
"ea2dec1b-93f0-4fdf-abd2-49c6087d3b5b",1,"1-1",6,2,3,3,6,2,6,6,6,6,6,7,3,2,2,4,29,"laptop",0,"college",0,"English",0,0
"ea2dec1b-93f0-4fdf-abd2-49c6087d3b5b",0,"1-2",5,2,3,2,4,2,6,4,5,5,5,3,3,2,3,4,29,"laptop",0,"college",0,"English",0,0
"eae88553-2ecb-43be-8bfb-b4732985ce6f",1,"1-2",1,1,3,1,5,1,7,7,7,7,7,7,7,7,1,1,21,"desktop",0,"college",0,"Chinese",0,0
"eba4f35d-64b0-4b8d-a3cb-fe43c8fc6e77",1,"1-1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,19,"laptop",0,"high school",1,"English",0,0
"eba4f35d-64b0-4b8d-a3cb-fe43c8fc6e77",0,"1-2",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,19,"laptop",0,"high school",1,"English",0,0
"ebe32dfe-f98a-490f-a017-f2872a47a1af",0,"3-2",2,6,2,5,4,6,2,2,2,2,2,2,2,2,2,2,49,"laptop",0,"graduate school",1,"English",0,0
"ebe32dfe-f98a-490f-a017-f2872a47a1af",1,"3-1",7,1,4,1,6,1,7,7,7,7,7,6,6,5,3,5,49,"laptop",0,"graduate school",1,"English",0,0
"ec830f1b-9018-4757-846f-ce2536ebed89",1,"1-1",5,6,3,4,5,1,3,4,3,6,4,5,3,3,3,4,14,"laptop",0,"pre-high school",1,"Japanese",0,0
"ec830f1b-9018-4757-846f-ce2536ebed89",0,"1-2",5,3,4,3,5,3,5,5,5,3,NA,3,4,4,4,5,14,"laptop",0,"pre-high school",1,"Japanese",0,0
"ecae14cf-e3fd-4699-80a4-5aa81bfd8076",0,"3-1",5,2,2,3,6,2,4,2,2,2,2,2,2,2,2,2,31,"laptop",1,"college",0,"English",0,1
"ecae14cf-e3fd-4699-80a4-5aa81bfd8076",1,"3-2",5,2,7,3,5,1,7,5,5,6,7,4,3,3,2,3,31,"laptop",1,"college",0,"English",0,1
"ed0920d4-b642-455e-bd2a-ca21865b50e4",0,"1-2",6,2,1,5,6,6,4,6,5,5,4,2,2,2,2,3,12,"laptop",1,"pre-high school",0,"English",0,1
"ed0920d4-b642-455e-bd2a-ca21865b50e4",1,"1-1",4,4,2,6,2,2,2,4,4,4,6,4,2,2,2,2,12,"laptop",1,"pre-high school",0,"English",0,1
"ed8ba577-9767-4851-83e3-53cf32b57eff",1,"2-1",5,6,4,7,5,6,4,3,3,3,3,3,1,1,1,1,20,"smartphone",1,"college",1,"English",0,1
"ee53e6ab-48ea-4636-8141-e636a103cbb5",1,"2-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"laptop",0,"high school",0,"English",1,0
"ee53e6ab-48ea-4636-8141-e636a103cbb5",0,"2-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"laptop",0,"high school",0,"English",1,0
"eec0e61e-7635-4527-a83f-977a09cafec8",0,"1-2",4,2,2,2,6,2,6,2,6,6,6,2,2,2,2,2,18,"laptop",0,"high school",1,"English",0,0
"eec0e61e-7635-4527-a83f-977a09cafec8",1,"1-1",4,2,2,2,4,2,6,6,2,6,6,6,2,2,2,2,18,"laptop",0,"high school",1,"English",0,0
"eed8457e-2f39-4f4a-a3fc-7bc9fa57d880",0,"2-1",6,1,3,1,6,1,7,6,6,6,6,6,5,4,4,5,21,"laptop",0,"college",1,"English",0,0
"eed8457e-2f39-4f4a-a3fc-7bc9fa57d880",1,"2-2",7,1,4,2,7,1,7,5,5,6,6,6,3,3,2,2,21,"laptop",0,"college",1,"English",0,0
"ef9702d4-36b9-4de8-a045-dbce0eb27a98",1,"3-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"desktop",0,"college",0,"English",0,0
"ef9702d4-36b9-4de8-a045-dbce0eb27a98",0,"3-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"desktop",0,"college",0,"English",0,0
"f01af761-d426-46f0-ac95-33b120cf9e23",1,"3-1",3,NA,2,6,6,2,5,2,4,5,5,4,2,2,2,3,21,"desktop",0,"college",1,"English",0,0
"f01af761-d426-46f0-ac95-33b120cf9e23",0,"3-2",5,7,2,7,5,7,1,1,1,1,1,4,1,2,2,2,21,"desktop",0,"college",1,"English",0,0
"f0cad925-aff5-4a6c-a8f2-4a0eaeaa248c",1,"1-1",6,2,5,3,3,1,7,5,5,7,7,7,2,2,1,6,28,"desktop",0,"college",0,"English",0,0
"f0cad925-aff5-4a6c-a8f2-4a0eaeaa248c",0,"1-2",7,1,6,1,7,4,7,6,6,6,5,7,6,6,4,6,28,"desktop",0,"college",0,"English",0,0
"f1d9d03c-16e7-467d-8734-070773d65aed",1,"1-2",7,2,2,1,7,1,5,4,4,7,7,7,3,1,2,3,25,"laptop",0,"college",1,"English",0,0
"f1d9d03c-16e7-467d-8734-070773d65aed",0,"1-1",7,2,5,1,7,2,7,3,6,6,3,5,3,2,4,4,25,"laptop",0,"college",1,"English",0,0
"f21d665c-a1a5-47e4-a82b-fd8cf0b24f43",1,"2-2",5,5,3,5,3,1,6,5,5,7,7,3,2,1,4,4,21,"desktop",0,"college",0,"English",0,0
"f21d665c-a1a5-47e4-a82b-fd8cf0b24f43",0,"2-1",3,6,4,4,4,1,4,4,4,4,3,4,5,1,3,3,21,"desktop",0,"college",0,"English",0,0
"f312a02d-cd9a-4919-9037-ee2b07e96872",1,"3-2",6,6,6,2,6,4,6,3,3,3,3,3,3,3,3,3,39,"tablet",0,"professional school",1,"Other",0,0
"f33ac1f3-83dc-471c-9b3d-dacdf51395f3",1,"3-1",7,3,5,3,5,1,6,3,3,5,5,5,1,1,1,1,30,"laptop",0,"college",0,"English",0,0
"f33ac1f3-83dc-471c-9b3d-dacdf51395f3",0,"3-2",7,6,5,3,4,5,3,3,3,2,1,3,2,1,1,1,30,"laptop",0,"college",0,"English",0,0
"f3976e86-1195-43c9-a4d9-901ec02d365d",0,"3-1",6,4,3,7,3,7,3,2,2,3,2,2,3,1,2,2,35,"desktop",0,"high school",0,"German",0,0
"f3976e86-1195-43c9-a4d9-901ec02d365d",1,"3-2",7,2,3,1,7,1,7,5,6,7,7,5,5,5,5,5,35,"desktop",0,"high school",0,"German",0,0
"f4c048c3-5be9-4b2a-b8fd-4e03516dac50",1,"2-2",7,1,4,2,6,1,7,3,5,6,7,3,1,4,1,1,24,"laptop",0,"college",1,"Chinese",0,0
"f4c048c3-5be9-4b2a-b8fd-4e03516dac50",0,"2-1",5,4,5,1,7,4,6,6,5,6,3,4,3,4,6,3,24,"laptop",0,"college",1,"Chinese",0,0
"f50cdb0b-d082-4ab1-b5f9-17fa8540795c",0,"3-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"f50cdb0b-d082-4ab1-b5f9-17fa8540795c",1,"3-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"f5c14e8b-4996-4b12-b844-3d5e0f8548e1",1,"1-1",5,2,2,2,5,1,6,5,6,6,7,7,3,2,2,4,28,"laptop",0,"college",1,"English",0,0
"f5c14e8b-4996-4b12-b844-3d5e0f8548e1",0,"1-2",5,2,4,2,6,2,6,6,6,6,5,5,5,2,2,4,28,"laptop",0,"college",1,"English",0,0
"f651fa11-f278-4210-a9d1-b266fc9ea9b1",0,"3-2",6,3,7,1,6,1,1,1,1,2,1,2,1,1,3,1,35,"desktop",2,"college",1,"English",0,1
"f651fa11-f278-4210-a9d1-b266fc9ea9b1",1,"3-1",7,1,NA,1,7,1,7,4,4,4,7,5,1,1,1,7,35,"desktop",2,"college",1,"English",0,1
"f67e5c09-d2e4-47d1-9df5-bbf2a9c7765a",1,"3-2",7,1,7,1,7,1,7,7,7,7,7,7,7,6,5,5,32,"desktop",0,"professional school",1,"English",0,0
"f67e5c09-d2e4-47d1-9df5-bbf2a9c7765a",0,"3-1",6,6,4,5,5,6,4,5,4,3,3,4,5,4,4,6,32,"desktop",0,"professional school",1,"English",0,0
"f74db555-3110-484a-bdc4-b09f6cf1c720",0,"3-2",7,6,5,4,5,6,4,1,1,1,1,2,1,1,1,1,33,"laptop",0,"college",1,"English",0,0
"f74db555-3110-484a-bdc4-b09f6cf1c720",1,"3-1",6,2,5,2,6,1,6,4,4,4,4,4,4,4,4,4,33,"laptop",0,"college",1,"English",0,0
"f899e672-b04f-45ac-8570-174894f1831c",1,"1-1",5,2,1,4,3,2,3,3,4,4,4,5,2,2,2,2,35,"laptop",0,"graduate school",0,"English",0,0
"f899e672-b04f-45ac-8570-174894f1831c",0,"1-2",7,1,1,3,4,3,2,3,4,5,5,5,3,2,2,3,35,"laptop",0,"graduate school",0,"English",0,0
"f8f2d78d-c54d-48be-ae80-43fab72a956d",0,"3-2",5,2,4,1,7,4,5,3,4,3,5,5,3,3,3,3,20,"smartphone",0,"college",0,"English",0,0
"f8f2d78d-c54d-48be-ae80-43fab72a956d",1,"3-1",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20,"smartphone",0,"college",0,"English",0,0
"f9557d5c-0a28-4f14-b9bf-1a0308ed9546",1,"2-2",7,1,7,4,7,2,6,6,6,6,6,3,4,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA
"f9557d5c-0a28-4f14-b9bf-1a0308ed9546",0,"2-1",7,1,7,6,7,1,7,7,7,7,7,4,6,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA
"f9b78c22-3fa5-4a9d-b697-ca70e5a794a3",0,"1-1",4,3,1,3,4,2,5,4,4,5,5,4,2,1,1,4,25,"laptop",0,"graduate school",1,"Portuguese",0,0
"f9b78c22-3fa5-4a9d-b697-ca70e5a794a3",1,"1-2",4,2,2,4,4,2,5,2,3,5,5,4,3,2,2,3,25,"laptop",0,"graduate school",1,"Portuguese",0,0
"fa08b044-8623-4659-959e-63953534e08d",0,"3-1",4,7,7,7,7,7,4,3,3,4,4,1,1,1,3,1,16,"smartphone",1,"high school",1,"English",0,1
"fa08b044-8623-4659-959e-63953534e08d",1,"3-2",4,6,6,5,4,1,5,1,1,1,1,1,1,1,1,1,16,"smartphone",1,"high school",1,"English",0,1
"fa246754-e497-43c2-b08f-7b8daea1b410",0,"1-1",3,5,4,5,4,5,5,4,4,5,6,6,3,2,3,3,55,"desktop",0,"PhD",1,"English",0,0
"fa246754-e497-43c2-b08f-7b8daea1b410",1,"1-2",6,2,5,2,5,1,6,5,5,5,5,5,4,3,3,3,55,"desktop",0,"PhD",1,"English",0,0
"fb6a141a-25cb-4495-9b22-48bc79dbd24e",0,"2-1",5,5,1,1,4,4,6,4,4,4,4,4,4,4,4,4,28,"laptop",0,"graduate school",1,"English",0,0
"fb6a141a-25cb-4495-9b22-48bc79dbd24e",1,"2-2",7,7,2,1,5,1,7,5,5,6,6,3,1,1,1,6,28,"laptop",0,"graduate school",1,"English",0,0
"fc04e88b-4dcb-4ad4-8171-4e21fe5f259e",1,"1-2",5,2,1,2,5,1,5,5,5,5,5,5,1,1,1,5,35,"laptop",0,"high school",1,"English",0,0
"fc04e88b-4dcb-4ad4-8171-4e21fe5f259e",0,"1-1",5,2,2,1,5,2,5,5,5,5,5,5,1,1,1,4,35,"laptop",0,"high school",1,"English",0,0
"fc06986a-ae94-4241-b930-3b90075bbcfb",0,"2-1",3,1,5,3,3,1,6,7,7,7,6,5,5,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA
"fc06986a-ae94-4241-b930-3b90075bbcfb",1,"2-2",6,3,4,1,5,1,6,2,2,7,7,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"fc081f63-4e8c-43e7-ba36-428995498f3e",1,"1-2",6,3,3,3,4,2,5,4,4,5,5,3,2,1,1,4,26,"smartphone",0,"high school",1,"English",0,0
"fc081f63-4e8c-43e7-ba36-428995498f3e",0,"1-1",6,5,4,5,4,6,4,4,5,3,4,3,3,1,3,5,26,"smartphone",0,"high school",1,"English",0,0
"fc185724-2910-407e-9568-a5f54f30968a",1,"1-2",4,5,2,4,4,1,2,2,3,3,2,2,2,2,2,2,42,"smartphone",0,"graduate school",1,"English",0,0
"fc8fca36-1e38-4e4c-9112-621a6a9471e9",0,"2-2",6,1,5,1,6,1,7,3,4,6,6,4,1,1,2,2,21,"laptop",0,"high school",1,"English",0,0
"fc8fca36-1e38-4e4c-9112-621a6a9471e9",1,"2-1",6,1,4,2,6,1,7,2,4,6,6,5,1,1,1,1,21,"laptop",0,"high school",1,"English",0,0
"fd573d43-4bb4-408c-a8c5-790b562841e6",1,"2-2",5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,64,"desktop",1,"PhD",0,"English",0,1
"fd573d43-4bb4-408c-a8c5-790b562841e6",0,"2-1",4,4,4,6,4,5,3,4,4,4,4,4,4,3,3,3,64,"desktop",1,"PhD",0,"English",0,1
"fdcd623e-9c2f-4ad2-9d62-6901fea13049",1,"1-2",4,4,1,5,4,1,6,5,5,6,7,7,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"fdcd623e-9c2f-4ad2-9d62-6901fea13049",0,"1-1",7,2,5,2,7,1,6,6,6,6,3,2,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"fecaf7b1-1db6-46d4-92ab-aa1864c179ac",1,"3-1",5,2,3,3,5,1,5,4,4,5,5,3,3,2,2,2,50,"laptop",0,"PhD",1,"English",0,0
"fecaf7b1-1db6-46d4-92ab-aa1864c179ac",0,"3-2",5,4,6,2,4,5,5,4,4,3,3,2,3,3,3,3,50,"laptop",0,"PhD",1,"English",0,0
"ff3d06e6-c5ec-4c24-87dd-0dfc42864aa2",0,"3-2",6,2,6,3,6,3,6,3,4,6,6,NA,NA,1,1,2,21,NA,0,NA,1,"English",0,0
"ff3d06e6-c5ec-4c24-87dd-0dfc42864aa2",1,"3-1",7,2,3,2,6,1,6,3,4,6,6,6,2,2,2,2,21,NA,0,NA,1,"English",0,0
"ff595b52-47c0-48de-a732-ca6f366d3dfb",0,"3-2",5,6,5,4,3,7,1,1,1,1,1,1,1,1,1,1,48,"desktop",0,"college",1,"English",0,0
"ff595b52-47c0-48de-a732-ca6f366d3dfb",1,"3-1",7,1,7,1,7,1,7,7,7,7,7,7,7,7,7,7,48,"desktop",0,"college",1,"English",0,0
"ff86ae10-c0aa-47ec-8b3d-4d48cafa9039",1,"2-2",6,5,1,4,4,1,4,4,4,4,4,2,2,1,1,1,50,"desktop",0,"college",0,"English",0,0
"ff86ae10-c0aa-47ec-8b3d-4d48cafa9039",0,"2-1",5,3,2,2,5,2,6,6,6,6,6,6,4,2,2,2,50,"desktop",0,"college",0,"English",0,0
"ffecc92e-4523-43bc-881f-86a60ec0cb05",0,"1-2",2,3,2,2,2,1,5,5,5,5,5,4,3,2,2,2,57,"desktop",0,"graduate school",1,"English",0,0
"ffecc92e-4523-43bc-881f-86a60ec0cb05",1,"1-1",3,2,2,2,2,1,4,2,4,5,5,5,2,2,2,2,57,"desktop",0,"graduate school",1,"English",0,0
"fff115a4-7e00-4376-888b-03c5bdee5f3a",1,"1-1",3,6,2,2,5,1,5,5,5,6,7,7,2,1,1,5,38,"laptop",0,"college",1,"Spanish",0,0
"fff115a4-7e00-4376-888b-03c5bdee5f3a",0,"1-2",4,4,5,5,5,6,4,5,5,5,5,4,NA,3,1,5,38,"laptop",0,"college",1,"Spanish",0,0
